1067.779338	475.3494026	314.8893015	339.271546	327.7133792	227.0933174	163.8566896	257.7944088	263.4048355	176.3585098	0	49.58774463	32.6087	113.2536346	179.34785	58.78616994	166.2723976	195.9915796	303.3879872	433.2173487	422.7356704	425.5560286	689.666296	1119.46313	1107.316265	1047.958846	1072.746935	1026.332608	1003.611877	1192.253852	1189.463514	1185.32176	1124.054573	1091.843779	1205.116484	1205.309481	1302.15526	1608.480113	1681.839343	1795.330311	2023.727159	2207.614409	1821.167431	1808.533888	1392.089808	1637.349686	1588.314848	2305.567112	2320.278573	2261.034798	2305.437396	2284.064282	2354.059635	2402.278746	2450.877897	2452.301072	336.122786	697.8566548	3157.534282	3219.376378	2504.084899	2252.6718	2628.150465	1886.308307	2144.874269	2586.848397	2544.797761	2455.686266	2234.23143	2149.223189	2127.467785	2187.169454	2298.638704	2420.962652	2428.089434	2337.343872	2169.535623	2447.458898	2606.108949	NA
1117.323913	523.3289995	358.4176772	376.1502239	377.2088101	178.7911559	114.4212287	282.5172679	278.2508224	215.2235958	49.58774463	0	54.68645239	90.04371595	178.0461895	40.760875	121.190794	153.1654625	253.8980475	384.5373257	380.6288832	391.4742001	643.1440941	1071.879268	1061.192765	1005.398194	1031.854124	985.7392113	962.6817821	1145.141219	1141.595612	1136.928876	1076.117979	1043.764961	1156.575014	1157.178197	1254.402269	1560.731721	1635.095459	1750.441121	1978.847077	2163.661578	1774.573274	1760.964151	1343.131136	1588.001003	1539.207497	2259.697034	2274.734391	2216.012494	2261.563806	2239.356622	2308.577359	2356.542672	2404.905442	2406.107235	286.7202349	662.5366462	3110.38329	3171.86662	2454.508749	2203.109268	2578.562721	1838.003629	2095.870129	2537.527343	2495.417919	2406.272953	2184.798109	2099.78254	2078.05321	2137.829207	2250.738601	2373.795218	2380.784055	2288.947251	2122.448156	2398.73507	2556.639577	NA
1072.251211	473.107176	304.5903943	321.5720471	332.5447952	217.5271605	163.8566896	231.7283527	233.4427659	160.5792247	32.6087	54.68645239	0	86.65880894	146.73915	81.52175	175.6032236	207.840497	301.630475	423.2855451	402.7702491	399.7891784	674.4662462	1105.844868	1091.113122	1027.465158	1050.713846	1004.075302	981.6518629	1177.671902	1176.429751	1173.601791	1111.210532	1079.355359	1193.813592	1192.894706	1288.817358	1595.037153	1666.436978	1777.17415	2005.517896	2188.263054	1805.481321	1794.663879	1382.124279	1629.211715	1578.914466	2288.671408	2302.913686	2242.974324	2285.983835	2265.600756	2336.604494	2385.176507	2434.117142	2435.877529	329.7350725	672.2455721	3142.681966	3205.225386	2499.622233	2246.527037	2622.986851	1874.149395	2134.936191	2578.408077	2536.74152	2447.879747	2226.603604	2141.664968	2119.706591	2178.888958	2285.416862	2406.203905	2413.59456	2325.371302	2154.658562	2436.464042	2598.754331	NA
1139.935278	532.1441118	350.9224911	348.2610687	404.7454318	155.7470847	133.7056113	233.5850656	213.3628381	203.804375	113.2536346	90.04371595	86.65880894	0	99.50997753	130.6893072	168.061393	202.4958262	253.1115777	353.9396126	318.8740732	313.196336	595.1646092	1027.885501	1009.981775	942.4139963	964.7505849	918.0159888	895.738197	1098.397813	1099.184089	1098.216285	1034.298669	1002.982601	1119.017797	1116.490888	1211.057661	1516.939936	1585.907119	1693.789702	1922.047067	2103.82983	1724.584866	1715.931174	1309.154024	1558.942282	1506.653392	2206.394861	2220.177175	2159.603325	2201.464633	2181.875993	2253.777848	2302.682809	2351.955469	2354.059635	269.5153934	585.653069	3062.495586	3125.856868	2435.209005	2179.239689	2557.263363	1797.642392	2061.533387	2507.174881	2466.137364	2377.711497	2156.81655	2072.032083	2049.749267	2108.058511	2207.35851	2326.228529	2333.929404	2248.966272	2074.596401	2361.402414	2529.277162	NA
1104.130775	490.487314	300.6373593	277.6530756	388.9194141	233.4427659	230.578329	150.3186797	117.5723399	167.8635573	179.34785	178.0461895	146.73915	99.50997753	0	217.5271605	267.4112226	301.7406194	335.4300547	408.9110177	338.1924665	300.7478675	622.8283041	1054.911605	1027.885501	943.7176934	959.050639	911.6595928	890.9398639	1121.479755	1127.625867	1131.039	1063.913496	1034.073756	1153.035747	1146.88094	1237.681669	1541.645052	1603.514379	1700.818027	1928.278053	2105.235072	1740.713676	1738.459681	1346.170709	1600.319918	1544.444561	2216.986951	2229.005011	2165.917991	2202.294648	2186.607252	2262.210202	2312.345434	2362.795103	2366.125786	340.4448229	565.9746936	3079.235242	3144.94387	2484.742286	2224.588003	2604.680511	1825.650424	2095.917692	2545.254736	2505.424801	2417.88618	2197.94491	2113.552581	2090.72696	2147.367077	2230.85278	2344.25711	2352.859502	2276.501255	2092.696826	2391.86815	2570.521814	NA
1113.00329	528.0696815	372.5106907	398.0399101	375.00005	199.0199551	124.1702302	313.196336	313.6204341	235.1446798	58.78616994	40.760875	81.52175	130.6893072	217.5271605	0	114.13045	140.7283598	260.9969467	401.0339842	409.641724	426.8035388	664.7397668	1090.473397	1083.043372	1032.626711	1060.910912	1015.134023	991.7548926	1164.848536	1159.358523	1153.035747	1093.729048	1060.973553	1172.128555	1174.139627	1272.418467	1578.619802	1655.39343	1774.105086	2002.46692	2188.627466	1795.145216	1779.267054	1356.792326	1599.156713	1551.999421	2281.575187	2297.192655	2239.356622	2286.623328	2263.194132	2331.137213	2378.647651	2426.569898	2427.350319	299.7518276	696.5221373	3129.500957	3190.095138	2460.660799	2211.46436	2585.576394	1854.113592	2109.067091	2548.698996	2506.114373	2416.676495	2195.040296	2109.964952	2088.500684	2148.913949	2268.019477	2392.965404	2399.62148	2304.644528	2141.851146	2413.167732	2566.433651	NA
1226.733053	641.0741045	479.5253195	495.8774463	489.1305	124.1702302	48.91305	394.6865234	380.6288832	336.122786	166.2723976	121.190794	175.6032236	168.061393	267.4112226	114.13045	0	34.58674934	153.1654625	303.2784411	342.8762551	385.5728859	573.0346994	991.2521867	989.675388	951.9911569	985.4357772	940.931935	916.6757394	1067.31244	1058.684773	1049.986215	992.9603484	959.6740964	1068.308242	1072.251211	1171.930094	1477.54658	1558.110772	1683.142834	1911.176545	2100.114838	1698.198044	1678.635573	1250.449046	1490.131963	1444.56909	2186.622449	2203.335498	2147.305179	2198.247253	2172.15311	2237.456471	2284.064282	2331.137213	2331.151467	199.0199551	642.3168988	3029.49565	3088.738511	2348.052838	2100.114838	2473.389241	1750.346202	2001.786449	2439.394493	2396.420551	2306.763039	2085.045259	1999.943038	1978.695943	2039.624659	2165.611134	2293.298259	2299.433643	2200.135957	2042.685205	2307.123137	2456.024529	NA
1249.43884	668.7765338	510.5370782	528.9499031	514.1689935	140.7283598	77.33832265	429.0554061	415.2010851	368.384512	195.9915796	153.1654625	207.840497	202.4958262	301.7406194	140.7283598	34.58674934	0	145.1453494	299.9734556	354.3149464	404.7454318	570.9433249	983.579424	985.4357772	954.0831411	989.675388	945.7928443	921.2318459	1060.566323	1049.986215	1039.682006	984.2886266	950.6988053	1057.428546	1062.725988	1163.221393	1468.206491	1551.057076	1679.466767	1907.208267	2097.45498	1691.257071	1669.465127	1237.466868	1474.66514	1430.561545	2180.596336	2197.899555	2142.84382	2195.615472	2168.202707	2232.103626	2278.208407	2324.799641	2324.3851	195.9915796	655.528147	3020.33408	3078.717215	2328.184681	2081.999102	2454.129657	1739.033008	1987.693527	2423.404564	2380.058172	2290.195385	2068.436697	1983.325498	1962.304895	2023.727159	2155.090332	2284.500685	2290.311456	2188.14157	2034.273959	2293.950198	2438.917682	NA
1371.141551	774.6282307	600.6665046	601.3299804	631.0962983	102.14646	139.5427586	482.908865	452.2069597	453.0878832	303.3879872	253.8980475	301.630475	253.1115777	335.4300547	260.9969467	153.1654625	145.1453494	0	155.7470847	237.6747013	313.6204341	426.5699086	839.0802101	840.3069651	812.2774153	850.2136207	807.2299986	782.3115288	915.7327691	906.0290766	896.8874591	840.3069651	806.9006178	915.1519967	919.3181398	1019.282711	1324.697083	1406.362423	1534.364082	1762.077116	1952.509733	1546.530123	1525.851112	1097.520148	1338.372639	1291.984718	2035.629276	2052.827092	1997.698759	2050.673099	2023.070265	2087.020488	2133.207844	2179.910497	2179.620855	54.68645239	535.8776289	2876.747664	2935.745252	2200.921181	1950.670859	2325.328432	1597.181483	1849.17854	2287.858206	2245.180629	2155.706998	1934.059493	1848.980864	1827.542366	1888.069073	2012.514285	2140.671746	2146.6861	2046.991501	1890.214987	2154.180429	2305.437396	NA
1493.339617	885.8530121	701.8449822	686.5273721	755.2980239	206.2355271	277.17395	558.1710343	514.8148536	556.5016448	433.2173487	384.5373257	423.2855451	353.9396126	408.9110177	401.0339842	303.2784411	299.9734556	155.7470847	0	146.9654248	249.5417919	270.9908536	689.666296	686.4305622	657.0976702	696.5221373	654.3104466	629.1451289	764.7852519	758.3275703	752.5212645	692.6950637	659.9738265	772.0501398	773.2113445	871.4061162	1177.587252	1255.593749	1380.103277	1608.046224	1797.642392	1395.570455	1378.272197	959.050639	1206.191361	1155.655272	1883.5053	1900.086452	1844.068115	1895.797016	1869.036132	1934.196936	1980.894653	2028.122863	2028.335845	104.3987787	407.9347067	2728.678013	2789.068643	2081.472351	1825.377386	2203.335498	1453.649617	1711.879108	2155.198262	2113.678352	2024.958262	1803.824156	1718.949457	1696.84737	1755.748372	1867.061657	1992.2021	1998.729778	1904.488365	1741.22901	2014.247212	2176.14215	NA
1442.290026	828.6797162	638.6332935	607.7062352	718.5484463	219.5040296	300.7478675	476.2572918	424.6179906	502.8643229	422.7356704	380.6288832	402.7702491	318.8740732	338.1924665	409.641724	342.8762551	354.3149464	237.6747013	146.9654248	0	103.760248	284.7432314	716.8353544	692.934875	625.2245232	651.4092853	605.5151113	582.2388168	784.3053309	789.4572331	793.152585	725.7267468	695.9971625	815.3805272	808.7105521	899.7357262	1204.233816	1269.149916	1374.916941	1603.182784	1785.493828	1407.30721	1401.818582	1009.191852	1264.953847	1207.540492	1887.822665	1901.397611	1840.73151	1883.223005	1863.070758	1934.969869	1983.995552	2033.440725	2035.776184	187.500025	301.630475	2745.734351	2810.136432	2154.041597	1890.918035	2272.161955	1487.654676	1757.942396	2207.975627	2168.539844	2081.360599	1861.92893	1777.772374	1754.707143	1810.627248	1894.008346	2009.887293	2018.005016	1938.641379	1758.225907	2053.701	2234.380152	NA
1395.070349	782.6512581	591.9736552	549.8338362	689.666296	264.0348408	338.1924665	420.2127941	363.9377814	468.3777501	425.5560286	391.4742001	399.7891784	313.196336	300.7478675	426.8035388	385.5728859	404.7454318	313.6204341	249.5417919	103.760248	0	350.6383049	770.7147473	734.8271242	643.1440941	658.7139005	611.413125	590.3998524	832.4005419	844.3701589	853.4513526	782.8210674	755.3420171	876.8800175	865.8592354	951.4325175	1251.962827	1308.138349	1400.775209	1627.987511	1804.487205	1444.224009	1446.339213	1072.40615	1331.302844	1270.301405	1917.685459	1929.191157	1865.583882	1901.554889	1886.044051	1962.287961	2012.728918	2063.515019	2067.263636	270.9908536	272.4583238	2782.090219	2849.030629	2225.603497	1958.966126	2341.392084	1538.257315	1814.861653	2267.843657	2229.735361	2143.65003	1925.72596	1842.211183	1818.647744	1872.659469	1938.641379	2048.20862	2057.33829	1987.693527	1796.921342	2105.755879	2297.467474	NA
1726.741513	1113.271954	923.3575328	891.2754696	999.1321112	465.8167347	543.0229795	759.9034086	706.798744	786.3785933	689.666296	643.1440941	674.4662462	595.1646092	622.8283041	664.7397668	573.0346994	570.9433249	426.5699086	270.9908536	284.7432314	350.6383049	0	433.2173487	418.3106518	391.4742001	437.8712215	399.7891784	374.0240634	503.3266663	505.3033462	508.4500503	441.1976391	411.2608675	530.8311772	524.0903903	616.3928467	921.9169241	992.190365	1110.402846	1338.596072	1527.091916	1131.508969	1120.768419	725.1770926	982.362457	923.50147	1616.886861	1632.471772	1575.121728	1625.229679	1599.509919	1666.436978	1713.916033	1761.963965	1763.000908	375.0886501	283.9251699	2468.224966	2530.918847	1875.159742	1609.471422	1991.534807	1203.902649	1473.199752	1923.516013	1884.334296	1797.420561	1578.430346	1494.496245	1471.236102	1526.569595	1612.276818	1731.737659	1739.166757	1655.112382	1480.197937	1769.378831	1950.704928	NA
2159.033946	1545.326431	1354.954268	1319.267767	1432.209779	893.2120558	966.8149608	1188.457389	1133.621418	1219.370279	1119.46313	1071.879268	1105.844868	1027.885501	1054.911605	1090.473397	991.2521867	983.579424	839.0802101	689.666296	716.8353544	770.7147473	433.2173487	0	99.50997753	276.9340764	340.5424135	352.8112157	344.037239	81.52175	73.82108434	98.50310531	29.39308497	49.58774463	124.1702302	98.16518629	183.1973482	489.1984301	567.6747613	710.1756384	933.8422323	1131.303381	707.9261653	689.0878786	312.4527791	573.4984135	505.5005891	1198.397453	1217.160952	1165.846534	1228.925172	1193.590897	1251.564642	1296.298364	1341.967855	1341.051371	792.7754421	591.5244245	2039.038073	2099.988254	1472.477794	1199.062737	1582.278157	770.84408	1044.146919	1497.627991	1460.218169	1375.013609	1159.014534	1076.581058	1052.420218	1104.190963	1179.617187	1302.53798	1309.154024	1221.956375	1051.598977	1337.056113	1529.353245	NA
2129.481687	1516.26072	1325.424325	1284.478589	1411.480302	884.1258355	961.0581094	1155.022525	1098.639804	1194.620514	1107.316265	1061.192765	1091.113122	1009.981775	1027.885501	1083.043372	989.675388	985.4357772	840.3069651	686.4305622	692.934875	734.8271242	418.3106518	99.50997753	0	181.0076598	242.1072454	257.7944088	251.7953359	107.2251211	149.6540397	191.0115665	128.8972044	139.3044275	215.2235958	178.976913	228.8424574	518.1603489	576.2151979	694.132689	921.7727395	1113.271954	714.6068453	711.5312489	386.6916133	642.8340206	569.6031489	1198.591532	1214.236295	1157.637554	1211.414302	1182.76794	1248.241486	1295.606068	1343.724763	1344.985352	790.8029954	529.9540803	2052.827092	2117.369546	1538.019678	1261.376214	1643.770412	805.7879635	1089.406352	1545.605943	1510.354058	1427.212804	1214.920257	1134.207511	1109.444828	1157.637554	1203.902649	1316.973716	1325.223746	1253.554306	1065.318044	1373.369318	1582.047132	NA
2030.61172	1421.964609	1232.273454	1182.85222	1332.500373	835.8663197	916.5669847	1057.428546	999.2651337	1111.47963	1047.958846	1005.398194	1027.465158	942.4139963	943.7176934	1032.626711	951.9911569	954.0831411	812.2774153	657.0976702	625.2245232	643.1440941	391.4742001	276.9340764	181.0076598	0	69.65221373	76.90746514	75.15933984	280.7474617	330.1379255	371.7963838	305.5706627	306.8728163	396.1990598	359.5284784	394.4338701	652.2249491	682.6929427	758.3275703	985.0310531	1162.19255	812.9725608	831.2420714	562.0272865	812.1546808	735.730971	1276.53794	1286.959677	1222.554481	1259.583587	1242.905956	1319.846951	1370.850705	1422.315091	1427.003247	758.8532133	399.7891784	2145.137622	2214.887588	1699.66495	1420.631988	1800.911222	938.7752504	1230.978425	1687.578988	1655.072228	1574.720851	1367.647325	1289.229813	1263.981524	1308.011334	1317.528688	1415.312435	1425.885088	1376.583522	1165.789529	1501.638601	1729.491179	NA
2034.976224	1430.05044	1241.702302	1188.541265	1347.749564	866.5880894	947.8985082	1065.785816	1007.181344	1126.062975	1072.746935	1031.854124	1050.713846	964.7505849	959.050639	1060.910912	985.4357772	989.675388	850.2136207	696.5221373	651.4092853	658.7139005	437.8712215	340.5424135	242.1072454	69.65221373	0	47.53494026	69.17349869	334.6366058	388.3208789	432.6800961	369.6451813	373.4016527	456.3033859	417.5951146	441.2729481	679.0326261	696.8083205	753.8888845	977.6154065	1147.836662	821.794233	849.2359813	612.8787598	856.8707671	778.6927518	1273.123371	1281.344541	1214.126826	1244.375507	1232.462198	1313.613664	1365.872533	1418.501876	1424.602786	796.0798202	401.0339842	2145.246052	2217.181791	1736.623764	1456.504189	1834.746551	962.0948125	1257.127767	1712.655365	1681.740552	1603.141329	1399.612356	1322.789309	1297.323309	1338.769827	1329.504527	1419.976909	1431.536786	1392.781861	1172.582056	1520.00358	1757.564312	NA
1987.693527	1382.556967	1194.175383	1141.129797	1300.316634	821.4706919	902.869483	1018.271599	959.6740964	1078.616243	1026.332608	985.7392113	1004.075302	918.0159888	911.6595928	1015.134023	940.931935	945.7928443	807.2299986	654.3104466	605.5151113	611.413125	399.7891784	352.8112157	257.7944088	76.90746514	47.53494026	0	25.77944088	357.3034227	407.0376977	448.369625	381.1523245	380.6288832	472.8964221	436.426976	469.4407164	718.1321244	740.1887593	800.8241301	1024.874633	1195.371297	866.5880894	891.610949	638.2689698	886.8277543	809.7371216	1320.073519	1328.504411	1261.481584	1291.907558	1279.917437	1360.827314	1412.986182	1465.510766	1471.461942	752.9185714	353.6578509	2191.858966	2263.48776	1771.44343	1491.848025	1871.186115	1002.750663	1296.836561	1752.888244	1721.34483	1642.010757	1436.865651	1359.26365	1333.896131	1376.559383	1373.756387	1465.805498	1477.186707	1435.917171	1217.952406	1562.519112	1796.606948	NA
1970.062106	1363.827448	1175.044901	1122.989847	1279.761657	797.5810721	878.9239414	999.3648889	940.8613024	1058.151059	1003.611877	962.6817821	981.6518629	895.738197	890.9398639	991.7548926	916.6757394	921.2318459	782.3115288	629.1451289	582.2388168	590.3998524	374.0240634	344.037239	251.7953359	75.15933984	69.17349869	25.77944088	0	354.3149464	401.4480618	440.8962745	371.7963838	369.1054217	465.8167347	430.7558666	469.2991266	725.5893723	751.8586198	817.8220354	1042.745721	1215.002306	879.9063596	902.0594372	635.86965	887.0525428	810.803375	1336.981554	1345.997909	1279.683759	1311.765767	1298.62894	1378.489162	1430.329247	1482.55321	1488.123668	728.058148	336.122786	2207.900378	2278.908407	1774.779237	1495.674195	1875.797576	1011.39551	1304.449898	1760.8698	1728.741704	1648.75598	1442.266987	1364.046711	1338.769827	1382.436789	1386.181416	1480.467301	1491.558439	1446.982357	1231.949824	1572.862822	1803.474115	NA
